log_id,timestamp,shard_id,config_version,player_count,server_fps,interaction_delay_ms,is_server_crash
LOG_978870,2025-11-20 08:50:00,shard_us_east_1,Static_Mesh_V1,220,10.72,479.53,0
LOG_220844,2025-11-20 08:50:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,220,12.4,523.46,0
LOG_674047,2025-11-20 08:50:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,83,22.11,176.62,0
LOG_784636,2025-11-20 08:55:00,shard_us_east_1,Static_Mesh_V1,216,12.36,496.29,0
LOG_986303,2025-11-20 08:55:00,shard_eu_central_1,Static_Mesh_V1,100,19.39,215.41,0
LOG_774475,2025-11-20 08:55:00,shard_asia_east_1,Static_Mesh_V1,144,19.09,286.63,0
LOG_113545,2025-11-20 09:00:00,shard_us_east_1,Static_Mesh_V1,124,19.52,249.44,0
LOG_752217,2025-11-20 09:00:00,shard_eu_central_1,Static_Mesh_V1,127,19.01,233.82,0
LOG_847690,2025-11-20 09:00:00,shard_asia_east_1,Static_Mesh_V1,214,12.55,540.84,0
LOG_310280,2025-11-20 09:05:00,shard_us_east_1,Dynamic_Mesh_V2_Test,162,15.4,457.53,0
LOG_354385,2025-11-20 09:05:00,shard_eu_central_1,Static_Mesh_V1,181,16.9,391.61,0
LOG_572417,2025-11-20 09:05:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,196,14.74,336.9,0
LOG_317914,2025-11-20 09:10:00,shard_us_east_1,Static_Mesh_V1,177,12.6,345.28,0
LOG_111234,2025-11-20 09:10:00,shard_eu_central_1,Static_Mesh_V1,95,22.8,206.71,0
LOG_396366,2025-11-20 09:10:00,shard_asia_east_1,Static_Mesh_V1,186,15.07,341.66,0
LOG_696783,2025-11-20 09:15:00,shard_us_east_1,Dynamic_Mesh_V2_Test,130,21.01,313.39,0
LOG_133397,2025-11-20 09:15:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,63,21.69,89.66,0
LOG_343049,2025-11-20 09:15:00,shard_asia_east_1,Static_Mesh_V1,228,13.43,409.76,0
LOG_738948,2025-11-20 09:20:00,shard_us_east_1,Dynamic_Mesh_V2_Test,173,19.25,366.77,0
LOG_495294,2025-11-20 09:20:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,256,10.66,466.49,0
LOG_323362,2025-11-20 09:20:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,135,18.82,275.21,0
LOG_402350,2025-11-20 09:25:00,shard_us_east_1,Dynamic_Mesh_V2_Test,218,12.65,289.19,0
LOG_519593,2025-11-20 09:25:00,shard_eu_central_1,Static_Mesh_V1,51,21.38,110.77,0
LOG_935592,2025-11-20 09:25:00,shard_asia_east_1,Static_Mesh_V1,168,16.57,288.05,0
LOG_848991,2025-11-20 09:30:00,shard_us_east_1,Dynamic_Mesh_V2_Test,200,14.77,337.24,0
LOG_162480,2025-11-20 09:30:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,40,26.67,169.59,0
LOG_153360,2025-11-20 09:30:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,277,8.04,2017.5,0
LOG_410473,2025-11-20 09:35:00,shard_us_east_1,Dynamic_Mesh_V2_Test,216,11.1,393.62,0
LOG_310369,2025-11-20 09:35:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,0,30.0,-31.49,0
LOG_667438,2025-11-20 09:35:00,shard_asia_east_1,Static_Mesh_V1,157,12.32,322.49,0
LOG_190679,2025-11-20 09:40:00,shard_us_east_1,Static_Mesh_V1,0,30.0,26.09,0
LOG_608387,2025-11-20 09:40:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,129,20.38,209.1,0
LOG_666955,2025-11-20 09:40:00,shard_asia_east_1,Static_Mesh_V1,155,18.67,155.29,0
LOG_404483,2025-11-20 09:45:00,shard_us_east_1,Dynamic_Mesh_V2_Test,116,20.29,222.19,0
LOG_973177,2025-11-20 09:45:00,shard_eu_central_1,Static_Mesh_V1,259,6.17,1986.94,0
LOG_664050,2025-11-20 09:45:00,shard_asia_east_1,Static_Mesh_V1,6,30.0,-0.31,0
LOG_565279,2025-11-20 09:50:00,shard_us_east_1,Static_Mesh_V1,117,20.15,265.81,0
LOG_707676,2025-11-20 09:50:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,176,20.63,374.7,0
LOG_333787,2025-11-20 09:50:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,115,19.29,210.36,0
LOG_792150,2025-11-20 09:55:00,shard_us_east_1,Dynamic_Mesh_V2_Test,37,27.0,113.17,0
LOG_509919,2025-11-20 09:55:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,103,19.8,281.8,0
LOG_792156,2025-11-20 09:55:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,43,22.28,28.35,0
LOG_191575,2025-11-20 10:00:00,shard_us_east_1,Dynamic_Mesh_V2_Test,34,27.94,49.96,0
LOG_361618,2025-11-20 10:00:00,shard_eu_central_1,Static_Mesh_V1,133,21.22,231.43,0
LOG_654955,2025-11-20 10:00:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,208,15.69,393.22,0
LOG_851219,2025-11-20 10:05:00,shard_us_east_1,Dynamic_Mesh_V2_Test,205,12.43,456.2,0
LOG_412691,2025-11-20 10:05:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,32,24.04,44.44,0
LOG_803759,2025-11-20 10:05:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,83,22.05,155.02,0
LOG_217588,2025-11-20 10:10:00,shard_us_east_1,Dynamic_Mesh_V2_Test,204,12.18,366.81,0
LOG_516762,2025-11-20 10:10:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,123,18.21,199.3,0
LOG_392507,2025-11-20 10:10:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,29,27.72,29.56,0
LOG_403510,2025-11-20 10:15:00,shard_us_east_1,Dynamic_Mesh_V2_Test,222,8.61,1916.9,0
LOG_119435,2025-11-20 10:15:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,285,4.37,2058.17,0
LOG_433508,2025-11-20 10:15:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,58,22.47,193.37,0
LOG_821041,2025-11-20 10:20:00,shard_us_east_1,Static_Mesh_V1,162,16.77,239.18,0
LOG_170417,2025-11-20 10:20:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,176,17.65,409.47,0
LOG_690780,2025-11-20 10:20:00,shard_asia_east_1,Static_Mesh_V1,200,11.07,415.66,0
LOG_658580,2025-11-20 10:25:00,shard_us_east_1,Static_Mesh_V1,200,9.74,1843.94,0
LOG_474856,2025-11-20 10:25:00,shard_eu_central_1,Static_Mesh_V1,216,13.75,354.57,0
LOG_665745,2025-11-20 10:25:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,209,12.77,457.05,0
LOG_868065,2025-11-20 10:30:00,shard_us_east_1,Dynamic_Mesh_V2_Test,102,22.79,246.19,0
LOG_544836,2025-11-20 10:30:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,123,19.79,213.57,0
LOG_818741,2025-11-20 10:30:00,shard_asia_east_1,Static_Mesh_V1,273,7.01,1999.9,0
LOG_716681,2025-11-20 10:35:00,shard_us_east_1,Dynamic_Mesh_V2_Test,96,22.25,229.67,0
LOG_227953,2025-11-20 10:35:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,49,29.61,113.43,0
LOG_598361,2025-11-20 10:35:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,184,14.47,368.96,0
LOG_579026,2025-11-20 10:40:00,shard_us_east_1,Static_Mesh_V1,138,20.54,275.6,0
LOG_647189,2025-11-20 10:40:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,207,11.88,423.78,0
LOG_263501,2025-11-20 10:40:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,89,25.02,136.31,0
LOG_653319,2025-11-20 10:45:00,shard_us_east_1,Dynamic_Mesh_V2_Test,125,18.95,232.3,0
LOG_300697,2025-11-20 10:45:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,204,12.37,477.7,0
LOG_347700,2025-11-20 10:45:00,shard_asia_east_1,Static_Mesh_V1,88,23.01,137.21,0
LOG_602265,2025-11-20 10:50:00,shard_us_east_1,Dynamic_Mesh_V2_Test,181,14.88,354.25,0
LOG_619938,2025-11-20 10:50:00,shard_eu_central_1,Static_Mesh_V1,239,8.77,2007.33,0
LOG_671068,2025-11-20 10:50:00,shard_asia_east_1,Static_Mesh_V1,92,22.56,124.22,0
LOG_512993,2025-11-20 10:55:00,shard_us_east_1,Static_Mesh_V1,100,21.5,290.73,0
LOG_589280,2025-11-20 10:55:00,shard_eu_central_1,Static_Mesh_V1,157,20.23,325.02,0
LOG_720492,2025-11-20 10:55:00,shard_asia_east_1,Static_Mesh_V1,120,23.08,261.85,0
LOG_601814,2025-11-20 11:00:00,shard_us_east_1,Dynamic_Mesh_V2_Test,101,22.52,187.37,0
LOG_910644,2025-11-20 11:00:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,0,30.0,54.75,0
LOG_976680,2025-11-20 11:00:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,287,6.93,2061.56,0
LOG_898032,2025-11-20 11:05:00,shard_us_east_1,Static_Mesh_V1,212,14.03,505.91,0
LOG_485233,2025-11-20 11:05:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,146,17.5,256.22,0
LOG_977871,2025-11-20 11:05:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,190,11.07,418.8,0
LOG_595847,2025-11-20 11:10:00,shard_us_east_1,Dynamic_Mesh_V2_Test,194,15.0,394.91,0
LOG_883638,2025-11-20 11:10:00,shard_eu_central_1,Static_Mesh_V1,264,9.74,1997.65,0
LOG_687626,2025-11-20 11:10:00,shard_asia_east_1,Static_Mesh_V1,105,19.49,237.56,0
LOG_411863,2025-11-20 11:15:00,shard_us_east_1,Dynamic_Mesh_V2_Test,74,26.0,214.15,0
LOG_823364,2025-11-20 11:15:00,shard_eu_central_1,Static_Mesh_V1,84,22.63,168.83,0
LOG_383034,2025-11-20 11:15:00,shard_asia_east_1,Static_Mesh_V1,216,15.22,347.73,0
LOG_919397,2025-11-20 11:20:00,shard_us_east_1,Static_Mesh_V1,126,18.97,181.97,0
LOG_154299,2025-11-20 11:20:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,113,21.44,212.07,0
LOG_342970,2025-11-20 11:20:00,shard_asia_east_1,Static_Mesh_V1,34,30.0,81.31,0
LOG_201172,2025-11-20 11:25:00,shard_us_east_1,Static_Mesh_V1,158,14.64,329.04,0
LOG_529573,2025-11-20 11:25:00,shard_eu_central_1,Static_Mesh_V1,137,14.81,220.49,0
LOG_114356,2025-11-20 11:25:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,209,16.47,436.36,0
LOG_696253,2025-11-20 11:30:00,shard_us_east_1,Dynamic_Mesh_V2_Test,232,10.36,459.67,0
LOG_983151,2025-11-20 11:30:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,231,14.08,527.05,0
LOG_962627,2025-11-20 11:30:00,shard_asia_east_1,Static_Mesh_V1,70,24.03,153.88,0
LOG_613184,2025-11-20 11:35:00,shard_us_east_1,Dynamic_Mesh_V2_Test,130,19.94,301.03,0
LOG_652496,2025-11-20 11:35:00,shard_eu_central_1,Static_Mesh_V1,225,14.62,433.53,0
LOG_146463,2025-11-20 11:35:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,47,26.8,188.19,0
LOG_233883,2025-11-20 11:40:00,shard_us_east_1,Dynamic_Mesh_V2_Test,114,21.87,262.79,0
LOG_800087,2025-11-20 11:40:00,shard_eu_central_1,Static_Mesh_V1,164,16.35,281.83,0
LOG_213362,2025-11-20 11:40:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,0,27.78,-19.52,0
LOG_736284,2025-11-20 11:45:00,shard_us_east_1,Dynamic_Mesh_V2_Test,232,10.46,438.05,0
LOG_689966,2025-11-20 11:45:00,shard_eu_central_1,Static_Mesh_V1,83,24.4,233.92,0
LOG_711043,2025-11-20 11:45:00,shard_asia_east_1,Static_Mesh_V1,229,12.13,384.22,0
LOG_544186,2025-11-20 11:50:00,shard_us_east_1,Dynamic_Mesh_V2_Test,123,23.64,302.1,0
LOG_727905,2025-11-20 11:50:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,34,27.06,86.15,0
LOG_653079,2025-11-20 11:50:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,92,17.71,188.94,0
LOG_493198,2025-11-20 11:55:00,shard_us_east_1,Static_Mesh_V1,90,20.93,162.27,0
LOG_859395,2025-11-20 11:55:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,139,18.4,233.8,0
LOG_519667,2025-11-20 11:55:00,shard_asia_east_1,Static_Mesh_V1,133,15.4,281.55,0
LOG_833710,2025-11-20 12:00:00,shard_us_east_1,Static_Mesh_V1,0,29.42,45.96,0
LOG_851159,2025-11-20 12:00:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,70,25.6,197.79,0
LOG_628936,2025-11-20 12:00:00,shard_asia_east_1,Static_Mesh_V1,0,29.7,-143.79,0
LOG_631768,2025-11-20 12:05:00,shard_us_east_1,Dynamic_Mesh_V2_Test,141,18.24,157.87,0
LOG_180320,2025-11-20 12:05:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,294,6.07,2045.55,0
LOG_125835,2025-11-20 12:05:00,shard_asia_east_1,Static_Mesh_V1,259,4.83,1956.54,0
LOG_519749,2025-11-20 12:10:00,shard_us_east_1,Dynamic_Mesh_V2_Test,0,30.0,16.62,0
LOG_657594,2025-11-20 12:10:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,199,14.02,426.69,0
LOG_745667,2025-11-20 12:10:00,shard_asia_east_1,Static_Mesh_V1,155,17.63,315.38,0
LOG_845787,2025-11-20 12:15:00,shard_us_east_1,Dynamic_Mesh_V2_Test,104,21.24,221.68,0
LOG_347586,2025-11-20 12:15:00,shard_eu_central_1,Static_Mesh_V1,158,13.88,248.75,0
LOG_426870,2025-11-20 12:15:00,shard_asia_east_1,Static_Mesh_V1,231,10.14,491.24,0
LOG_701229,2025-11-20 12:20:00,shard_us_east_1,Static_Mesh_V1,68,21.39,93.82,0
LOG_113400,2025-11-20 12:20:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,133,17.59,330.7,0
LOG_638068,2025-11-20 12:20:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,163,20.11,346.22,0
LOG_186746,2025-11-20 12:25:00,shard_us_east_1,Dynamic_Mesh_V2_Test,0,30.0,-75.48,0
LOG_204984,2025-11-20 12:25:00,shard_eu_central_1,Static_Mesh_V1,167,14.53,441.14,0
LOG_268227,2025-11-20 12:25:00,shard_asia_east_1,Static_Mesh_V1,257,7.1,2007.63,0
LOG_165609,2025-11-20 12:30:00,shard_us_east_1,Static_Mesh_V1,168,17.73,337.46,0
LOG_202923,2025-11-20 12:30:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,73,22.48,145.78,0
LOG_391347,2025-11-20 12:30:00,shard_asia_east_1,Static_Mesh_V1,242,10.69,445.33,0
LOG_811160,2025-11-20 12:35:00,shard_us_east_1,Static_Mesh_V1,198,12.73,440.52,0
LOG_452089,2025-11-20 12:35:00,shard_eu_central_1,Static_Mesh_V1,339,1.03,2218.08,0
LOG_126894,2025-11-20 12:35:00,shard_asia_east_1,Static_Mesh_V1,94,21.94,189.48,0
LOG_111619,2025-11-20 12:40:00,shard_us_east_1,Static_Mesh_V1,135,23.68,254.67,0
LOG_593593,2025-11-20 12:40:00,shard_eu_central_1,Static_Mesh_V1,194,9.97,1909.6,0
LOG_825143,2025-11-20 12:40:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,235,9.36,1844.49,0
LOG_524175,2025-11-20 12:45:00,shard_us_east_1,Static_Mesh_V1,147,17.78,330.2,0
LOG_425423,2025-11-20 12:45:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,300,4.24,2057.19,0
LOG_758607,2025-11-20 12:45:00,shard_asia_east_1,Static_Mesh_V1,62,25.23,147.97,0
LOG_604101,2025-11-20 12:50:00,shard_us_east_1,Dynamic_Mesh_V2_Test,109,22.47,241.27,0
LOG_614691,2025-11-20 12:50:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,153,15.45,281.91,0
LOG_261135,2025-11-20 12:50:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,0,30.0,1.32,0
LOG_182041,2025-11-20 12:55:00,shard_us_east_1,Dynamic_Mesh_V2_Test,164,17.34,347.29,0
LOG_619591,2025-11-20 12:55:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,141,18.35,211.78,0
LOG_908836,2025-11-20 12:55:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,106,21.27,175.21,0
LOG_616353,2025-11-20 13:00:00,shard_us_east_1,Static_Mesh_V1,214,10.85,438.82,0
LOG_371388,2025-11-20 13:00:00,shard_eu_central_1,Static_Mesh_V1,158,18.33,361.04,0
LOG_143297,2025-11-20 13:00:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,202,8.95,1963.71,0
LOG_833978,2025-11-20 13:05:00,shard_us_east_1,Static_Mesh_V1,264,7.04,2039.83,0
LOG_291276,2025-11-20 13:05:00,shard_eu_central_1,Static_Mesh_V1,83,19.19,129.06,0
LOG_425902,2025-11-20 13:05:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,109,20.21,170.05,0
LOG_899983,2025-11-20 13:10:00,shard_us_east_1,Dynamic_Mesh_V2_Test,94,22.14,149.49,0
LOG_206386,2025-11-20 13:10:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,190,15.53,499.02,0
LOG_691741,2025-11-20 13:10:00,shard_asia_east_1,Static_Mesh_V1,234,10.99,436.99,0
LOG_828877,2025-11-20 13:15:00,shard_us_east_1,Dynamic_Mesh_V2_Test,172,16.32,318.33,0
LOG_626632,2025-11-20 13:15:00,shard_eu_central_1,Static_Mesh_V1,208,9.87,1903.78,0
LOG_491247,2025-11-20 13:15:00,shard_asia_east_1,Static_Mesh_V1,191,13.51,371.66,0
LOG_318988,2025-11-20 13:20:00,shard_us_east_1,Static_Mesh_V1,139,16.75,336.7,0
LOG_405434,2025-11-20 13:20:00,shard_eu_central_1,Static_Mesh_V1,73,24.55,166.68,0
LOG_339727,2025-11-20 13:20:00,shard_asia_east_1,Static_Mesh_V1,78,23.65,110.52,0
LOG_353107,2025-11-20 13:25:00,shard_us_east_1,Static_Mesh_V1,254,6.56,1975.31,0
LOG_778967,2025-11-20 13:25:00,shard_eu_central_1,Static_Mesh_V1,58,22.45,195.56,0
LOG_231582,2025-11-20 13:25:00,shard_asia_east_1,Static_Mesh_V1,190,14.45,347.17,0
LOG_712248,2025-11-20 13:30:00,shard_us_east_1,Static_Mesh_V1,218,10.18,475.68,0
LOG_734397,2025-11-20 13:30:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,84,21.71,205.91,0
LOG_872614,2025-11-20 13:30:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,214,13.36,375.52,0
LOG_522045,2025-11-20 13:35:00,shard_us_east_1,Dynamic_Mesh_V2_Test,116,20.65,189.54,0
LOG_432907,2025-11-20 13:35:00,shard_eu_central_1,Static_Mesh_V1,252,4.2,1965.06,0
LOG_289452,2025-11-20 13:35:00,shard_asia_east_1,Static_Mesh_V1,111,15.06,152.19,0
LOG_761581,2025-11-20 13:40:00,shard_us_east_1,Static_Mesh_V1,196,13.73,470.66,0
LOG_296697,2025-11-20 13:40:00,shard_eu_central_1,Static_Mesh_V1,265,8.78,2045.66,0
LOG_294449,2025-11-20 13:40:00,shard_asia_east_1,Static_Mesh_V1,154,11.86,238.27,0
LOG_577828,2025-11-20 13:45:00,shard_us_east_1,Dynamic_Mesh_V2_Test,157,18.15,328.48,0
LOG_873130,2025-11-20 13:45:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,83,24.96,240.12,0
LOG_461748,2025-11-20 13:45:00,shard_asia_east_1,Static_Mesh_V1,220,13.65,412.04,0
LOG_103403,2025-11-20 13:50:00,shard_us_east_1,Static_Mesh_V1,230,11.12,485.58,0
LOG_238829,2025-11-20 13:50:00,shard_eu_central_1,Static_Mesh_V1,177,15.01,311.0,0
LOG_382172,2025-11-20 13:50:00,shard_asia_east_1,Static_Mesh_V1,143,20.06,263.93,0
LOG_717573,2025-11-20 13:55:00,shard_us_east_1,Dynamic_Mesh_V2_Test,217,13.39,419.05,0
LOG_831929,2025-11-20 13:55:00,shard_eu_central_1,Static_Mesh_V1,254,8.12,2083.48,0
LOG_887558,2025-11-20 13:55:00,shard_asia_east_1,Static_Mesh_V1,182,14.8,319.61,0
LOG_771760,2025-11-20 14:00:00,shard_us_east_1,Dynamic_Mesh_V2_Test,143,17.68,223.09,0
LOG_948149,2025-11-20 14:00:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,133,17.31,295.3,0
LOG_937287,2025-11-20 14:00:00,shard_asia_east_1,Static_Mesh_V1,247,6.96,2079.62,0
LOG_709967,2025-11-20 14:05:00,shard_us_east_1,Static_Mesh_V1,140,16.38,317.89,0
LOG_593664,2025-11-20 14:05:00,shard_eu_central_1,Static_Mesh_V1,116,20.17,211.79,0
LOG_289326,2025-11-20 14:05:00,shard_asia_east_1,Static_Mesh_V1,88,24.11,161.68,0
LOG_790474,2025-11-20 14:10:00,shard_us_east_1,Static_Mesh_V1,42,27.6,23.72,0
LOG_386707,2025-11-20 14:10:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,63,27.14,66.18,0
LOG_318393,2025-11-20 14:10:00,shard_asia_east_1,Static_Mesh_V1,0,30.0,-15.19,0
LOG_243534,2025-11-20 14:15:00,shard_us_east_1,Dynamic_Mesh_V2_Test,133,18.29,277.58,0
LOG_843339,2025-11-20 14:15:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,93,25.2,112.19,0
LOG_411682,2025-11-20 14:15:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,183,16.03,328.02,0
LOG_718852,2025-11-20 14:20:00,shard_us_east_1,Static_Mesh_V1,73,25.95,96.46,0
LOG_666879,2025-11-20 14:20:00,shard_eu_central_1,Static_Mesh_V1,104,23.11,209.74,0
LOG_219199,2025-11-20 14:20:00,shard_asia_east_1,Static_Mesh_V1,15,30.0,3.5,0
LOG_249578,2025-11-20 14:25:00,shard_us_east_1,Dynamic_Mesh_V2_Test,119,20.59,269.25,0
LOG_450673,2025-11-20 14:25:00,shard_eu_central_1,Static_Mesh_V1,297,1.93,2135.3,0
LOG_439410,2025-11-20 14:25:00,shard_asia_east_1,Static_Mesh_V1,205,12.64,449.36,0
LOG_569667,2025-11-20 14:30:00,shard_us_east_1,Static_Mesh_V1,220,8.9,2027.49,0
LOG_293544,2025-11-20 14:30:00,shard_eu_central_1,Static_Mesh_V1,33,24.98,52.91,0
LOG_709357,2025-11-20 14:30:00,shard_asia_east_1,Static_Mesh_V1,294,4.88,2086.4,0
LOG_754519,2025-11-20 14:35:00,shard_us_east_1,Static_Mesh_V1,257,7.98,1955.08,0
LOG_438709,2025-11-20 14:35:00,shard_eu_central_1,Static_Mesh_V1,118,22.91,239.54,0
LOG_467352,2025-11-20 14:35:00,shard_asia_east_1,Static_Mesh_V1,294,6.98,2055.76,0
LOG_978288,2025-11-20 14:40:00,shard_us_east_1,Static_Mesh_V1,153,15.54,272.58,0
LOG_801282,2025-11-20 14:40:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,485,1.0,2513.05,0
LOG_934453,2025-11-20 14:40:00,shard_asia_east_1,Static_Mesh_V1,103,24.56,260.97,0
LOG_396612,2025-11-20 14:45:00,shard_us_east_1,Static_Mesh_V1,291,9.42,2008.05,0
LOG_725400,2025-11-20 14:45:00,shard_eu_central_1,Static_Mesh_V1,66,22.49,84.8,0
LOG_387159,2025-11-20 14:45:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,174,14.37,451.63,0
LOG_945038,2025-11-20 14:50:00,shard_us_east_1,Static_Mesh_V1,292,5.65,2181.77,0
LOG_487630,2025-11-20 14:50:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,261,7.35,1921.54,0
LOG_557403,2025-11-20 14:50:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,133,17.63,276.33,0
LOG_693560,2025-11-20 14:55:00,shard_us_east_1,Static_Mesh_V1,156,17.13,338.18,0
LOG_591780,2025-11-20 14:55:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,59,25.91,96.02,0
LOG_486887,2025-11-20 14:55:00,shard_asia_east_1,Static_Mesh_V1,164,18.25,266.78,0
LOG_553424,2025-11-20 15:00:00,shard_us_east_1,Dynamic_Mesh_V2_Test,128,19.1,230.29,0
LOG_656372,2025-11-20 15:00:00,shard_eu_central_1,Static_Mesh_V1,217,10.48,406.23,0
LOG_746270,2025-11-20 15:00:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,96,24.18,167.38,0
LOG_780462,2025-11-20 15:05:00,shard_us_east_1,Dynamic_Mesh_V2_Test,184,18.62,364.26,0
LOG_496200,2025-11-20 15:05:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,233,13.93,517.36,0
LOG_819369,2025-11-20 15:05:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,148,18.95,231.63,0
LOG_133166,2025-11-20 15:10:00,shard_us_east_1,Dynamic_Mesh_V2_Test,91,21.21,294.03,0
LOG_760032,2025-11-20 15:10:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,89,20.93,125.8,0
LOG_349526,2025-11-20 15:10:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,191,14.37,436.34,0
LOG_519178,2025-11-20 15:15:00,shard_us_east_1,Dynamic_Mesh_V2_Test,200,10.57,359.64,0
LOG_491053,2025-11-20 15:15:00,shard_eu_central_1,Static_Mesh_V1,252,8.59,2063.38,0
LOG_295286,2025-11-20 15:15:00,shard_asia_east_1,Static_Mesh_V1,138,16.56,260.84,0
LOG_450914,2025-11-20 15:20:00,shard_us_east_1,Dynamic_Mesh_V2_Test,77,22.45,164.05,0
LOG_674469,2025-11-20 15:20:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,188,11.15,375.13,0
LOG_481989,2025-11-20 15:20:00,shard_asia_east_1,Static_Mesh_V1,106,19.87,218.63,0
LOG_549586,2025-11-20 15:25:00,shard_us_east_1,Static_Mesh_V1,108,23.76,275.4,0
LOG_262908,2025-11-20 15:25:00,shard_eu_central_1,Static_Mesh_V1,238,9.18,1927.88,0
LOG_222006,2025-11-20 15:25:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,156,16.7,281.56,0
LOG_650578,2025-11-20 15:30:00,shard_us_east_1,Dynamic_Mesh_V2_Test,61,24.83,101.8,0
LOG_321741,2025-11-20 15:30:00,shard_eu_central_1,Static_Mesh_V1,201,14.58,457.04,0
LOG_204532,2025-11-20 15:30:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,55,26.22,73.63,0
LOG_467751,2025-11-20 15:35:00,shard_us_east_1,Static_Mesh_V1,58,24.31,169.44,0
LOG_841393,2025-11-20 15:35:00,shard_eu_central_1,Static_Mesh_V1,122,22.96,271.44,0
LOG_575231,2025-11-20 15:35:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,120,22.32,262.27,0
LOG_807861,2025-11-20 15:40:00,shard_us_east_1,Static_Mesh_V1,80,27.05,172.97,0
LOG_697907,2025-11-20 15:40:00,shard_eu_central_1,Static_Mesh_V1,151,15.71,360.98,0
LOG_917649,2025-11-20 15:40:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,188,15.59,350.62,0
LOG_867030,2025-11-20 15:45:00,shard_us_east_1,Dynamic_Mesh_V2_Test,212,14.16,390.56,0
