transaction_id,account_id,timestamp,sku_name,pledge_amount_usd,payment_status
TX_4126534,1928,2025-11-16 13:33:58,Drake Cutter,45,COMPLETED
TX_8556084,3178,2025-11-15 02:38:07,C1 Spirit,125,COMPLETED
TX_1988246,4595,2025-11-16 03:46:57,Anvil Carrack,600,COMPLETED
TX_1203478,3972,2025-11-14 16:44:55,Drake Cutter,45,COMPLETED
TX_6993243,1850,2025-11-21 03:16:27,Drake Cutter,45,COMPLETED
TX_3074752,4493,2025-11-16 04:01:03,Gatac Syulen,80,COMPLETED
TX_9091939,4055,2025-11-19 21:10:39,RSI Polaris,750,COMPLETED
TX_6822868,2631,2025-11-18 16:42:56,C1 Spirit,125,COMPLETED
TX_6586894,4294,2025-11-20 03:03:34,Drake Cutter,45,COMPLETED
TX_2176268,4674,2025-11-20 19:17:15,Drake Cutter,45,COMPLETED
TX_1984404,4935,2025-11-15 07:11:57,Drake Cutter,45,COMPLETED
TX_5523314,4267,2025-11-18 15:13:27,Drake Cutter,45,COMPLETED
TX_2491398,3489,2025-11-21 10:07:29,Gatac Syulen,80,COMPLETED
TX_6430768,4387,2025-11-17 10:04:19,Drake Cutter,45,COMPLETED
TX_3699652,1888,2025-11-16 18:17:16,Drake Cutter,45,COMPLETED
TX_6207697,4911,2025-11-20 16:47:53,C1 Spirit,125,COMPLETED
TX_6672499,1088,2025-11-19 04:20:00,Gatac Syulen,80,COMPLETED
TX_9266009,2426,2025-11-16 00:45:09,C1 Spirit,125,COMPLETED
TX_3496298,3258,2025-11-19 13:06:23,Drake Cutter,45,COMPLETED
TX_7593165,3826,2025-11-19 07:56:39,RSI Polaris,750,COMPLETED
TX_1650787,4435,2025-11-19 17:12:03,Drake Cutter,45,COMPLETED
TX_4021596,1234,2025-11-19 12:50:49,Anvil Carrack,600,COMPLETED
TX_6950580,4648,2025-11-18 10:47:35,Gatac Syulen,80,COMPLETED
TX_4236704,2906,2025-11-21 09:29:59,C1 Spirit,125,COMPLETED
TX_8142426,4450,2025-11-14 12:07:01,Drake Cutter,45,COMPLETED
TX_9659314,3511,2025-11-18 20:11:55,C1 Spirit,125,COMPLETED
TX_1176882,2412,2025-11-21 08:12:35,Drake Cutter,45,COMPLETED
TX_5643727,2437,2025-11-21 00:57:39,C1 Spirit,125,COMPLETED
TX_1655389,1812,2025-11-19 19:32:22,Drake Cutter,45,COMPLETED
TX_3755133,3709,2025-11-17 21:12:49,C1 Spirit,125,COMPLETED
TX_1716618,1403,2025-11-17 09:45:23,C1 Spirit,125,COMPLETED
TX_9274214,1565,2025-11-16 10:02:17,Gatac Syulen,80,COMPLETED
TX_8309382,1238,2025-11-14 14:35:55,Gatac Syulen,80,COMPLETED
TX_5826384,1609,2025-11-17 04:56:42,Drake Cutter,45,COMPLETED
TX_8718113,1300,2025-11-14 19:04:04,C1 Spirit,125,COMPLETED
TX_5060669,4881,2025-11-16 18:42:54,Drake Cutter,45,COMPLETED
TX_7053731,4837,2025-11-17 16:11:11,Anvil Carrack,600,COMPLETED
TX_1061603,3506,2025-11-20 08:13:52,Drake Cutter,45,COMPLETED
TX_5480087,1202,2025-11-15 12:04:15,C1 Spirit,125,COMPLETED
TX_2261882,4601,2025-11-16 08:17:20,Drake Cutter,45,COMPLETED
TX_5202839,3849,2025-11-19 11:05:54,Drake Cutter,45,COMPLETED
TX_1741981,2322,2025-11-15 14:43:30,RSI Polaris,750,COMPLETED
TX_4938670,3175,2025-11-18 07:55:42,Gatac Syulen,80,COMPLETED
TX_7147924,4315,2025-11-20 12:15:24,Drake Cutter,45,COMPLETED
TX_5314223,2168,2025-11-15 05:00:01,Drake Cutter,45,COMPLETED
TX_8094896,4633,2025-11-21 11:19:56,Gatac Syulen,80,COMPLETED
TX_5492069,3266,2025-11-20 21:45:26,C1 Spirit,125,COMPLETED
TX_4917147,3175,2025-11-19 20:23:27,Drake Cutter,45,COMPLETED
TX_2882321,3409,2025-11-18 05:29:29,Drake Cutter,45,COMPLETED
TX_7700188,4691,2025-11-16 04:04:26,Drake Cutter,45,COMPLETED
TX_8215857,1537,2025-11-15 10:03:05,Gatac Syulen,80,COMPLETED
TX_1225322,4814,2025-11-15 13:41:44,Drake Cutter,45,COMPLETED
TX_4884541,1507,2025-11-17 09:53:49,Gatac Syulen,80,COMPLETED
TX_9882527,1307,2025-11-19 07:17:22,C1 Spirit,125,COMPLETED
TX_8605302,3124,2025-11-20 21:57:07,C1 Spirit,125,COMPLETED
TX_1721282,3975,2025-11-17 18:57:50,C1 Spirit,125,COMPLETED
TX_6517749,2956,2025-11-20 19:36:23,Drake Cutter,45,COMPLETED
TX_4046241,2274,2025-11-18 10:51:29,Drake Cutter,45,COMPLETED
TX_8532317,3494,2025-11-18 23:14:27,Gatac Syulen,80,COMPLETED
TX_2781082,2398,2025-11-14 15:22:51,Drake Cutter,45,COMPLETED
TX_5540128,4184,2025-11-18 00:02:03,Gatac Syulen,80,COMPLETED
TX_9153144,4750,2025-11-20 07:34:39,Drake Cutter,45,COMPLETED
TX_5025159,2447,2025-11-14 14:52:54,Drake Cutter,45,COMPLETED
TX_5481637,4346,2025-11-18 20:16:31,Gatac Syulen,80,COMPLETED
TX_4142463,2093,2025-11-21 04:30:01,C1 Spirit,125,COMPLETED
TX_9173092,3989,2025-11-16 23:05:42,Gatac Syulen,80,COMPLETED
TX_9536281,3217,2025-11-19 07:17:48,Gatac Syulen,80,COMPLETED
TX_8244430,2315,2025-11-17 07:55:53,Drake Cutter,45,COMPLETED
TX_3267161,1762,2025-11-18 15:57:12,Drake Cutter,45,COMPLETED
TX_3885179,1961,2025-11-18 11:49:57,RSI Polaris,750,COMPLETED
TX_4051709,2856,2025-11-15 05:40:27,RSI Polaris,750,COMPLETED
TX_1884307,3285,2025-11-17 08:58:30,C1 Spirit,125,COMPLETED
TX_1641716,3170,2025-11-16 04:49:17,C1 Spirit,125,COMPLETED
TX_8771041,3537,2025-11-19 23:17:41,Gatac Syulen,80,COMPLETED
TX_6444998,3606,2025-11-15 14:31:00,Drake Cutter,45,COMPLETED
TX_1208336,3249,2025-11-20 22:22:19,C1 Spirit,125,COMPLETED
TX_4391978,3658,2025-11-14 22:27:03,Gatac Syulen,80,COMPLETED
TX_1138172,4917,2025-11-16 00:45:22,Gatac Syulen,80,COMPLETED
TX_4624287,1816,2025-11-21 08:38:01,Drake Cutter,45,COMPLETED
TX_8306146,2725,2025-11-19 01:42:54,C1 Spirit,125,COMPLETED
TX_7143382,4765,2025-11-18 10:08:39,Drake Cutter,45,COMPLETED
TX_9658584,3088,2025-11-16 12:31:34,Drake Cutter,45,COMPLETED
TX_5490885,3273,2025-11-20 03:06:38,Anvil Carrack,600,COMPLETED
TX_3607759,1025,2025-11-19 08:25:13,Drake Cutter,45,COMPLETED
TX_5979079,3351,2025-11-18 04:59:49,C1 Spirit,125,COMPLETED
TX_3192401,3834,2025-11-20 20:00:39,Gatac Syulen,80,COMPLETED
TX_2891587,4365,2025-11-20 05:43:07,C1 Spirit,125,COMPLETED
TX_9401573,3587,2025-11-17 20:30:51,C1 Spirit,125,COMPLETED
TX_9746161,4239,2025-11-18 09:21:34,Drake Cutter,45,COMPLETED
TX_1531547,2153,2025-11-20 20:52:22,C1 Spirit,125,COMPLETED
TX_3034342,2664,2025-11-20 17:07:49,Drake Cutter,45,COMPLETED
TX_4982829,3541,2025-11-15 21:18:32,Aegis Idris-P,1500,COMPLETED
TX_1712647,4190,2025-11-18 17:00:31,C1 Spirit,125,COMPLETED
TX_6853694,1904,2025-11-19 08:16:47,RSI Polaris,750,COMPLETED
TX_7323172,1067,2025-11-14 14:17:17,Anvil Carrack,600,COMPLETED
TX_6550687,2109,2025-11-14 20:10:46,Anvil Carrack,600,COMPLETED
TX_7933904,4327,2025-11-18 22:38:29,C1 Spirit,125,COMPLETED
TX_1351899,3286,2025-11-15 09:41:15,Drake Cutter,45,COMPLETED
TX_1437728,3417,2025-11-18 22:19:21,C1 Spirit,125,COMPLETED
TX_3910684,2244,2025-11-17 04:34:38,Drake Cutter,45,COMPLETED
TX_2380595,4439,2025-11-16 19:28:25,C1 Spirit,125,COMPLETED
TX_8190547,3903,2025-11-16 14:47:29,Drake Cutter,45,COMPLETED
TX_1566660,1482,2025-11-16 09:58:20,C1 Spirit,125,COMPLETED
TX_5101828,2552,2025-11-16 14:51:02,Drake Cutter,45,COMPLETED
TX_1658700,4157,2025-11-17 04:44:41,C1 Spirit,125,COMPLETED
TX_9270045,1355,2025-11-15 13:17:23,C1 Spirit,125,COMPLETED
TX_3340301,2634,2025-11-19 04:56:50,C1 Spirit,125,COMPLETED
TX_1516932,1953,2025-11-17 17:05:28,Gatac Syulen,80,COMPLETED
TX_7163605,1345,2025-11-17 02:45:33,C1 Spirit,125,COMPLETED
TX_4893064,1053,2025-11-17 18:50:02,Drake Cutter,45,COMPLETED
TX_1147729,3696,2025-11-18 17:55:26,C1 Spirit,125,COMPLETED
TX_8516531,3155,2025-11-18 02:24:33,Drake Cutter,45,COMPLETED
TX_3493782,1393,2025-11-15 04:43:24,C1 Spirit,125,COMPLETED
TX_9839380,4204,2025-11-20 07:49:19,Drake Cutter,45,COMPLETED
TX_9649670,2685,2025-11-15 23:55:56,Drake Cutter,45,COMPLETED
TX_5076603,2564,2025-11-14 14:06:29,Anvil Carrack,600,COMPLETED
TX_1186612,4077,2025-11-18 06:16:47,C1 Spirit,125,COMPLETED
TX_9706142,1007,2025-11-16 07:31:49,Gatac Syulen,80,COMPLETED
TX_6306362,2488,2025-11-14 21:27:33,Drake Cutter,45,COMPLETED
TX_8852866,1124,2025-11-17 23:10:45,C1 Spirit,125,COMPLETED
TX_1083716,2716,2025-11-18 13:31:58,Anvil Carrack,600,COMPLETED
TX_4460125,2361,2025-11-18 23:30:19,Drake Cutter,45,COMPLETED
TX_5997353,2284,2025-11-20 18:10:33,Anvil Carrack,600,COMPLETED
TX_4744759,4833,2025-11-17 17:28:49,Gatac Syulen,80,COMPLETED
TX_5394849,4861,2025-11-16 20:42:32,Anvil Carrack,600,COMPLETED
TX_7085523,4250,2025-11-21 09:23:08,RSI Polaris,750,COMPLETED
TX_3644403,4005,2025-11-17 13:42:16,Drake Cutter,45,COMPLETED
TX_8418150,1315,2025-11-15 20:31:43,Drake Cutter,45,COMPLETED
TX_7277298,4565,2025-11-17 11:00:19,Anvil Carrack,600,COMPLETED
TX_7971833,2229,2025-11-15 21:08:49,Drake Cutter,45,COMPLETED
TX_3188417,1306,2025-11-20 06:35:30,C1 Spirit,125,COMPLETED
TX_4706210,4601,2025-11-15 02:04:04,RSI Polaris,750,COMPLETED
TX_3144602,2611,2025-11-16 06:30:47,Anvil Carrack,600,COMPLETED
TX_9248460,1738,2025-11-17 06:37:48,RSI Polaris,750,COMPLETED
TX_5703227,1209,2025-11-16 09:35:39,Gatac Syulen,80,COMPLETED
TX_4435913,3040,2025-11-18 10:56:57,Drake Cutter,45,COMPLETED
TX_9309206,2838,2025-11-15 07:27:46,Gatac Syulen,80,COMPLETED
TX_4041525,2931,2025-11-18 02:10:54,RSI Polaris,750,COMPLETED
TX_5621991,4535,2025-11-16 00:07:34,C1 Spirit,125,COMPLETED
TX_1587437,3969,2025-11-14 13:57:58,Drake Cutter,45,COMPLETED
TX_2676938,4737,2025-11-21 08:40:41,Anvil Carrack,600,COMPLETED
TX_4358783,2204,2025-11-18 04:21:15,Drake Cutter,45,COMPLETED
TX_9200420,1412,2025-11-17 05:52:41,C1 Spirit,125,COMPLETED
TX_1315793,3860,2025-11-18 13:47:02,C1 Spirit,125,COMPLETED
TX_8999922,3977,2025-11-17 17:57:58,Anvil Carrack,600,COMPLETED
TX_7857725,1749,2025-11-17 19:23:24,Gatac Syulen,80,COMPLETED
TX_8734819,1085,2025-11-16 15:58:57,Anvil Carrack,600,COMPLETED
TX_5543324,1676,2025-11-20 00:04:30,Drake Cutter,45,COMPLETED
TX_1231453,3684,2025-11-20 16:23:03,Gatac Syulen,80,COMPLETED
TX_1890673,3427,2025-11-21 04:43:28,Anvil Carrack,600,COMPLETED
TX_3784974,4725,2025-11-21 08:22:46,RSI Polaris,750,COMPLETED
TX_4994378,1120,2025-11-17 06:11:51,C1 Spirit,125,COMPLETED
TX_9882449,1610,2025-11-18 20:15:16,Drake Cutter,45,COMPLETED
TX_2226445,1906,2025-11-19 23:13:25,Anvil Carrack,600,COMPLETED
TX_2015181,4818,2025-11-14 17:49:25,C1 Spirit,125,COMPLETED
TX_8685493,3623,2025-11-21 00:30:45,Gatac Syulen,80,COMPLETED
TX_3191839,4643,2025-11-18 14:35:19,Gatac Syulen,80,COMPLETED
TX_5660664,1044,2025-11-16 19:27:37,Drake Cutter,45,COMPLETED
TX_4179430,1027,2025-11-15 10:52:11,Gatac Syulen,80,COMPLETED
TX_2196976,2122,2025-11-16 14:08:26,C1 Spirit,125,COMPLETED
TX_7672595,1021,2025-11-19 04:51:22,C1 Spirit,125,COMPLETED
TX_3653366,3124,2025-11-18 05:54:37,Gatac Syulen,80,COMPLETED
TX_2304752,1551,2025-11-18 22:38:39,Gatac Syulen,80,COMPLETED
TX_5957559,2895,2025-11-18 07:56:02,Drake Cutter,45,COMPLETED
TX_8187055,3441,2025-11-20 13:23:18,Drake Cutter,45,COMPLETED
TX_4883969,1211,2025-11-16 16:33:42,Drake Cutter,45,COMPLETED
TX_6980155,1802,2025-11-20 23:46:18,C1 Spirit,125,COMPLETED
TX_8151696,2542,2025-11-15 03:42:01,Drake Cutter,45,COMPLETED
TX_5953967,1947,2025-11-16 18:20:52,Gatac Syulen,80,COMPLETED
TX_8805408,1385,2025-11-20 21:34:54,Drake Cutter,45,COMPLETED
TX_1007863,1676,2025-11-16 19:51:07,Drake Cutter,45,COMPLETED
TX_3591811,4986,2025-11-15 21:45:26,Drake Cutter,45,COMPLETED
TX_1399767,2574,2025-11-19 22:08:24,Gatac Syulen,80,COMPLETED
TX_7561071,2795,2025-11-20 20:41:59,C1 Spirit,125,COMPLETED
TX_6523970,1991,2025-11-17 02:36:06,C1 Spirit,125,COMPLETED
TX_8265675,2373,2025-11-20 14:07:24,Drake Cutter,45,COMPLETED
TX_9389796,2207,2025-11-17 15:29:48,Drake Cutter,45,COMPLETED
TX_8011058,1017,2025-11-17 02:20:04,C1 Spirit,125,COMPLETED
TX_8475444,1009,2025-11-17 09:45:41,Drake Cutter,45,COMPLETED
TX_9464221,4737,2025-11-17 15:38:50,Gatac Syulen,80,COMPLETED
TX_9112814,4463,2025-11-18 07:54:55,Drake Cutter,45,COMPLETED
TX_8859264,1334,2025-11-17 17:35:53,C1 Spirit,125,COMPLETED
TX_5311227,3503,2025-11-15 02:57:15,Drake Cutter,45,COMPLETED
TX_4627762,2873,2025-11-17 15:21:55,Anvil Carrack,600,COMPLETED
TX_2352393,3241,2025-11-20 13:42:34,Anvil Carrack,600,COMPLETED
TX_2792482,4722,2025-11-17 06:56:29,C1 Spirit,125,COMPLETED
TX_2573240,4121,2025-11-19 19:30:50,Drake Cutter,45,COMPLETED
TX_8094322,1583,2025-11-19 08:35:10,RSI Polaris,750,COMPLETED
TX_5593602,3387,2025-11-17 19:58:44,C1 Spirit,125,COMPLETED
TX_2169164,4016,2025-11-15 04:45:53,C1 Spirit,125,COMPLETED
TX_6452788,2633,2025-11-15 23:10:41,RSI Polaris,750,COMPLETED
TX_2533558,4194,2025-11-15 11:30:28,Drake Cutter,45,COMPLETED
TX_7827211,2678,2025-11-19 22:44:34,Gatac Syulen,80,COMPLETED
TX_6860012,1637,2025-11-21 02:31:05,Drake Cutter,45,COMPLETED
TX_2120545,4280,2025-11-19 16:06:59,Drake Cutter,45,COMPLETED
TX_4876695,3431,2025-11-17 13:29:57,Gatac Syulen,80,COMPLETED
TX_6292542,3387,2025-11-15 18:27:43,Drake Cutter,45,COMPLETED
TX_2421054,4302,2025-11-19 21:05:05,Drake Cutter,45,COMPLETED
TX_2334083,1669,2025-11-19 06:26:07,RSI Polaris,750,COMPLETED
TX_8505440,2750,2025-11-16 16:01:53,Gatac Syulen,80,COMPLETED
TX_7929360,4634,2025-11-18 07:45:07,C1 Spirit,125,COMPLETED
TX_7044244,3186,2025-11-16 15:54:37,Gatac Syulen,80,COMPLETED
TX_8641172,4623,2025-11-19 09:06:12,C1 Spirit,125,COMPLETED
TX_6773979,3862,2025-11-17 07:01:04,C1 Spirit,125,COMPLETED
TX_3455370,2018,2025-11-20 17:20:16,Drake Cutter,45,COMPLETED
TX_2890337,3175,2025-11-19 02:25:58,Drake Cutter,45,COMPLETED
TX_9524921,4050,2025-11-15 09:07:47,Drake Cutter,45,COMPLETED
TX_4802279,3185,2025-11-14 14:27:51,Drake Cutter,45,COMPLETED
TX_8194034,1275,2025-11-20 11:22:17,Gatac Syulen,80,COMPLETED
TX_9808746,4060,2025-11-16 23:05:20,C1 Spirit,125,COMPLETED
TX_8824076,4611,2025-11-17 13:27:46,Drake Cutter,45,COMPLETED
TX_3042956,1208,2025-11-21 08:17:12,Drake Cutter,45,COMPLETED
TX_3931395,4044,2025-11-21 00:34:38,Drake Cutter,45,COMPLETED
TX_2482404,4095,2025-11-15 06:08:02,Drake Cutter,45,COMPLETED
TX_8066527,3254,2025-11-14 13:59:45,C1 Spirit,125,COMPLETED
TX_5930095,2720,2025-11-20 11:31:30,Drake Cutter,45,COMPLETED
TX_9787015,4423,2025-11-16 05:33:22,C1 Spirit,125,COMPLETED
TX_9287070,4989,2025-11-20 15:29:01,Drake Cutter,45,COMPLETED
TX_5403948,1647,2025-11-20 13:59:45,RSI Polaris,750,COMPLETED
TX_3466241,2250,2025-11-20 05:18:49,C1 Spirit,125,COMPLETED
TX_2922396,2704,2025-11-15 17:20:33,Gatac Syulen,80,COMPLETED
TX_7181938,3767,2025-11-21 00:25:28,RSI Polaris,750,COMPLETED
TX_6176161,2619,2025-11-18 02:24:00,Drake Cutter,45,COMPLETED
TX_1303210,3036,2025-11-17 08:00:33,Anvil Carrack,600,COMPLETED
TX_4773501,1493,2025-11-19 19:04:43,Anvil Carrack,600,COMPLETED
TX_1072575,1778,2025-11-19 11:27:37,Anvil Carrack,600,COMPLETED
TX_7014566,3643,2025-11-20 00:02:45,Drake Cutter,45,COMPLETED
TX_7059529,2897,2025-11-16 12:57:18,Gatac Syulen,80,COMPLETED
TX_7535710,4528,2025-11-18 15:29:07,C1 Spirit,125,COMPLETED
TX_6754453,1322,2025-11-18 21:16:07,Drake Cutter,45,COMPLETED
TX_5856678,1548,2025-11-19 06:19:54,Anvil Carrack,600,COMPLETED
TX_4589337,2130,2025-11-16 03:43:14,Drake Cutter,45,COMPLETED
TX_7061376,4838,2025-11-17 14:58:50,Drake Cutter,45,COMPLETED
TX_9682592,2636,2025-11-15 03:03:05,Drake Cutter,45,COMPLETED
TX_9761595,2349,2025-11-18 13:24:51,Drake Cutter,45,COMPLETED
TX_9048857,4331,2025-11-19 10:40:23,Drake Cutter,45,COMPLETED
TX_6278417,4412,2025-11-21 00:19:14,Drake Cutter,45,COMPLETED
TX_9244158,1456,2025-11-16 09:04:46,Drake Cutter,45,COMPLETED
TX_9547380,4447,2025-11-17 04:04:12,Drake Cutter,45,COMPLETED
TX_8976001,2447,2025-11-20 21:25:18,C1 Spirit,125,COMPLETED
TX_5227017,2619,2025-11-16 01:25:43,C1 Spirit,125,COMPLETED
TX_2829394,1432,2025-11-18 02:25:23,Drake Cutter,45,COMPLETED
TX_7908034,1085,2025-11-17 00:33:33,Anvil Carrack,600,COMPLETED
TX_2092001,1103,2025-11-18 22:28:31,Gatac Syulen,80,COMPLETED
TX_5944504,2174,2025-11-20 18:08:59,Gatac Syulen,80,COMPLETED
TX_7218199,2569,2025-11-18 07:30:09,RSI Polaris,750,COMPLETED
TX_6568963,4517,2025-11-21 08:53:57,C1 Spirit,125,COMPLETED
TX_6117384,1337,2025-11-20 13:12:46,C1 Spirit,125,COMPLETED
TX_8370959,1482,2025-11-19 22:32:07,Anvil Carrack,600,COMPLETED
TX_1989235,3017,2025-11-20 14:52:56,RSI Polaris,750,COMPLETED
TX_1118805,1466,2025-11-18 21:44:51,C1 Spirit,125,COMPLETED
TX_8439380,1928,2025-11-17 19:23:08,C1 Spirit,125,COMPLETED
TX_7931372,3045,2025-11-21 01:48:17,Drake Cutter,45,COMPLETED
TX_1809692,1991,2025-11-15 17:24:57,Gatac Syulen,80,COMPLETED
TX_8189184,3222,2025-11-18 13:39:29,Drake Cutter,45,COMPLETED
TX_5905432,3665,2025-11-16 05:23:40,Drake Cutter,45,COMPLETED
TX_1457520,3808,2025-11-16 21:01:43,C1 Spirit,125,COMPLETED
TX_6440246,1135,2025-11-18 19:51:38,Anvil Carrack,600,COMPLETED
TX_7369545,4436,2025-11-21 06:16:13,Drake Cutter,45,COMPLETED
TX_9844091,2754,2025-11-20 04:25:53,Anvil Carrack,600,COMPLETED
TX_1861011,3482,2025-11-18 15:15:41,RSI Polaris,750,COMPLETED
TX_5084998,2387,2025-11-19 12:56:42,Anvil Carrack,600,COMPLETED
TX_8987073,2144,2025-11-17 17:53:27,RSI Polaris,750,COMPLETED
TX_5790958,1286,2025-11-19 01:10:55,C1 Spirit,125,COMPLETED
TX_6199596,4746,2025-11-20 04:41:08,Gatac Syulen,80,COMPLETED
TX_3440080,4766,2025-11-16 17:05:57,C1 Spirit,125,COMPLETED
TX_4189029,4987,2025-11-21 08:07:05,RSI Polaris,750,COMPLETED
TX_5677411,2934,2025-11-17 11:10:40,Gatac Syulen,80,COMPLETED
TX_1570810,3438,2025-11-16 18:24:07,RSI Polaris,750,COMPLETED
TX_7473853,3110,2025-11-19 09:26:04,Drake Cutter,45,COMPLETED
TX_6528054,2041,2025-11-17 17:38:36,C1 Spirit,125,COMPLETED
TX_5724999,4310,2025-11-21 05:55:22,Anvil Carrack,600,COMPLETED
TX_1515038,1481,2025-11-18 18:44:19,RSI Polaris,750,COMPLETED
TX_4877776,2226,2025-11-16 03:04:00,C1 Spirit,125,COMPLETED
TX_2296402,2765,2025-11-20 23:33:50,Gatac Syulen,80,COMPLETED
TX_7418635,3224,2025-11-19 10:52:40,Drake Cutter,45,COMPLETED
TX_3993326,2675,2025-11-15 15:30:33,Anvil Carrack,600,COMPLETED
TX_9578522,3859,2025-11-20 18:49:56,Drake Cutter,45,COMPLETED
TX_1733749,4440,2025-11-16 20:43:23,Drake Cutter,45,COMPLETED
TX_3942072,1192,2025-11-17 22:11:49,Drake Cutter,45,COMPLETED
TX_3795740,2977,2025-11-15 17:07:37,Aegis Idris-P,1500,COMPLETED
TX_2369581,1417,2025-11-18 04:01:43,Gatac Syulen,80,COMPLETED
TX_2541967,2745,2025-11-15 19:46:23,Drake Cutter,45,COMPLETED
TX_7414035,1720,2025-11-16 06:15:51,RSI Polaris,750,COMPLETED
TX_2929927,1700,2025-11-21 00:31:31,Aegis Idris-P,1500,COMPLETED
TX_3719440,2848,2025-11-19 05:06:18,Drake Cutter,45,COMPLETED
TX_9412235,4252,2025-11-21 07:10:59,Drake Cutter,45,COMPLETED
TX_7235653,3439,2025-11-15 10:35:46,C1 Spirit,125,COMPLETED
TX_4988541,4200,2025-11-17 07:26:57,Drake Cutter,45,COMPLETED
TX_7180205,3666,2025-11-18 01:07:02,Anvil Carrack,600,COMPLETED
TX_6132958,1165,2025-11-15 11:04:45,C1 Spirit,125,COMPLETED
TX_6076563,3493,2025-11-20 05:31:47,Drake Cutter,45,COMPLETED
TX_2014430,3754,2025-11-19 15:28:58,Gatac Syulen,80,COMPLETED
TX_6340108,4408,2025-11-20 15:38:23,C1 Spirit,125,COMPLETED
TX_2137525,2975,2025-11-17 04:42:39,Anvil Carrack,600,COMPLETED
TX_9131379,4000,2025-11-14 20:27:47,Drake Cutter,45,COMPLETED
TX_7225180,2053,2025-11-21 02:34:51,Drake Cutter,45,COMPLETED
TX_8413721,2534,2025-11-14 12:38:41,Gatac Syulen,80,COMPLETED
TX_8948091,1986,2025-11-17 15:54:56,Gatac Syulen,80,COMPLETED
TX_3236971,3077,2025-11-16 14:26:24,Gatac Syulen,80,COMPLETED
TX_2518943,2722,2025-11-14 19:13:04,C1 Spirit,125,COMPLETED
TX_6745723,2542,2025-11-20 05:05:06,C1 Spirit,125,COMPLETED
TX_3423454,1981,2025-11-17 03:29:05,Drake Cutter,45,COMPLETED
TX_6472989,4799,2025-11-21 05:54:37,Drake Cutter,45,COMPLETED
TX_9996281,3688,2025-11-21 09:13:49,Drake Cutter,45,COMPLETED
TX_7393740,1269,2025-11-16 14:44:22,Drake Cutter,45,COMPLETED
TX_8993865,2364,2025-11-18 12:43:16,Drake Cutter,45,COMPLETED
TX_6958823,3811,2025-11-18 22:46:37,Drake Cutter,45,COMPLETED
TX_4210715,4215,2025-11-16 22:28:12,C1 Spirit,125,COMPLETED
TX_7561207,3158,2025-11-16 00:37:13,Gatac Syulen,80,COMPLETED
TX_1117625,1212,2025-11-19 16:32:08,Drake Cutter,45,COMPLETED
TX_9797395,2978,2025-11-20 07:31:59,Drake Cutter,45,COMPLETED
TX_9147309,2916,2025-11-15 12:07:27,Anvil Carrack,600,COMPLETED
TX_1844416,4568,2025-11-20 12:49:04,Drake Cutter,45,COMPLETED
TX_6195465,3472,2025-11-19 09:44:55,Drake Cutter,45,COMPLETED
TX_4311598,4760,2025-11-20 04:09:37,Gatac Syulen,80,COMPLETED
TX_6841926,4582,2025-11-18 17:38:33,Drake Cutter,45,COMPLETED
TX_3331762,1709,2025-11-16 07:54:59,Gatac Syulen,80,COMPLETED
TX_6818323,3404,2025-11-20 16:21:12,Anvil Carrack,600,COMPLETED
TX_1309302,4304,2025-11-14 22:12:09,Drake Cutter,45,COMPLETED
TX_9178388,1549,2025-11-16 18:45:12,Drake Cutter,45,COMPLETED
TX_6296695,3922,2025-11-15 03:23:02,Drake Cutter,45,COMPLETED
TX_8524120,2929,2025-11-19 23:48:34,RSI Polaris,750,COMPLETED
TX_7405975,4972,2025-11-14 18:47:44,Drake Cutter,45,COMPLETED
TX_1330728,3789,2025-11-15 07:15:47,Drake Cutter,45,COMPLETED
TX_9937141,1345,2025-11-15 00:17:26,Drake Cutter,45,COMPLETED
TX_4571003,1861,2025-11-17 20:06:50,Drake Cutter,45,COMPLETED
TX_8060743,4878,2025-11-21 11:44:32,C1 Spirit,125,COMPLETED
TX_2914055,2551,2025-11-17 21:54:25,Drake Cutter,45,COMPLETED
TX_1576803,1070,2025-11-17 13:05:11,Drake Cutter,45,COMPLETED
TX_5592584,2292,2025-11-20 20:43:17,Anvil Carrack,600,COMPLETED
TX_7137969,3089,2025-11-21 03:59:59,Drake Cutter,45,COMPLETED
TX_1632260,3783,2025-11-19 00:49:00,C1 Spirit,125,COMPLETED
TX_2591248,3850,2025-11-16 03:27:26,Gatac Syulen,80,COMPLETED
TX_1821844,1989,2025-11-14 12:19:33,Drake Cutter,45,COMPLETED
TX_2564681,1972,2025-11-21 03:26:54,Drake Cutter,45,COMPLETED
TX_2954661,3553,2025-11-20 17:08:53,C1 Spirit,125,COMPLETED
TX_6494173,2781,2025-11-18 22:46:46,Gatac Syulen,80,COMPLETED
TX_8716043,3704,2025-11-16 18:06:27,Drake Cutter,45,COMPLETED
TX_9764048,1156,2025-11-21 07:20:02,C1 Spirit,125,COMPLETED
TX_2280848,4459,2025-11-16 17:15:16,Gatac Syulen,80,COMPLETED
TX_2039900,3509,2025-11-19 06:54:42,Drake Cutter,45,COMPLETED
TX_7004679,2173,2025-11-19 17:40:53,C1 Spirit,125,COMPLETED
TX_7716727,2858,2025-11-19 07:15:54,Gatac Syulen,80,COMPLETED
TX_1752185,2015,2025-11-18 13:30:05,C1 Spirit,125,COMPLETED
TX_1831058,1034,2025-11-17 15:36:22,Anvil Carrack,600,COMPLETED
